month,county,closed_sales,median_price,active_listings,months_inventory,days_on_market,price_yoy_change,sales_yoy_change,price_index_2012_base100
2022-12-01,Fort Bend County,1069,375000.0,2363,2.2,46,0.04166666667,-0.2276011561,202.2
2023-01-01,Fort Bend County,678,360000.0,2183,3.2,47,0.0,-0.2441471572,194.1
2023-02-01,Fort Bend County,833,354425.0,1984,2.4,52,-0.05768857528,-0.1768774704,191.1
2023-03-01,Fort Bend County,1076,388500.0,1945,1.8,49,-0.01572309516,-0.186696901,209.4
2023-04-01,Fort Bend County,1030,390000.0,1959,1.9,32,-0.025,-0.1248937978,210.2
2023-05-01,Fort Bend County,1151,397000.0,2051,1.8,25,-0.03170731707,-0.1035825545,214.0
2023-06-01,Fort Bend County,1262,405252.5,2335,1.9,18,-0.05755232558,-0.04321455648,218.5
2023-07-01,Fort Bend County,1110,400504.5,2384,2.1,19,-0.0231597561,0.0,215.9
2023-08-01,Fort Bend County,1084,395560.0,2426,2.2,25,-0.01094916975,-0.1026490066,213.2
2023-09-01,Fort Bend County,884,385000.0,2555,2.9,29,-0.0253164557,-0.1620853081,207.5
2023-10-01,Fort Bend County,864,392495.0,2571,3.0,33,0.03797585518,-0.0598476605,211.6
2023-11-01,Fort Bend County,869,370990.0,2673,3.1,35,0.002675675676,0.1041931385,200.0
2023-12-01,Fort Bend County,802,380000.0,2491,3.1,45,0.01333333333,-0.2497661366,204.9
2024-01-01,Fort Bend County,721,374000.0,2530,3.5,47,0.03888888889,0.06342182891,201.6
2024-02-01,Fort Bend County,878,379860.0,2498,2.8,50,0.07176412499,0.05402160864,204.8
2024-03-01,Fort Bend County,973,365210.0,2665,2.7,40,-0.05994851995,-0.09572490706,196.9
2024-04-01,Fort Bend County,1031,402680.0,2907,2.8,29,0.03251282051,0.0009708737864,217.1
2024-05-01,Fort Bend County,1279,400000.0,3224,2.5,29,0.007556675063,0.1112076455,215.6
2024-06-01,Fort Bend County,1132,400000.0,3475,3.1,26,-0.01296105514,-0.1030110935,215.6
2024-07-01,Fort Bend County,1172,395303.0,3569,3.0,28,-0.01298736968,0.05585585586,213.1
2024-08-01,Fort Bend County,1026,400000.0,3717,3.6,40,0.01122459298,-0.05350553506,215.6
2024-09-01,Fort Bend County,931,380000.0,3647,3.9,46,-0.01298701299,0.05316742081,204.9
2024-10-01,Fort Bend County,1008,384995.0,3673,3.6,56,-0.01910852368,0.1666666667,207.5
2024-11-01,Fort Bend County,899,388700.0,3585,4.0,49,0.04773713577,0.03452243959,209.5
2024-12-01,Fort Bend County,1062,380000.0,3361,3.2,60,0.0,0.3241895262,204.9
2025-01-01,Fort Bend County,763,373000.0,3477,4.6,55,-0.002673796791,0.05825242718,201.1
2025-02-01,Fort Bend County,833,365000.0,3693,4.4,57,-0.03911967567,-0.05125284738,196.8
2025-03-01,Fort Bend County,983,385000.0,3897,4.0,61,0.05418800142,0.01027749229,207.5
2025-04-01,Fort Bend County,1135,388990.0,4199,3.7,41,-0.03399721864,0.1008729389,209.7
2025-05-01,Fort Bend County,1242,397326.5,4541,3.7,39,-0.00668375,-0.02892885066,214.2
2025-06-01,Fort Bend County,1280,400000.0,4835,3.8,45,0.0,0.1307420495,215.6
2025-07-01,Fort Bend County,1094,408250.0,5046,4.6,54,0.03275209143,-0.06655290102,220.1
2025-08-01,Fort Bend County,1117,397816.0,4863,4.4,61,-0.00546,0.08869395712,214.5
2025-09-01,Fort Bend County,1001,369137.0,4648,4.6,62,-0.02858684211,0.07518796992,199.0
2025-10-01,Fort Bend County,1003,385000.0,4521,4.5,72,1.298718165e-05,-0.00496031746,207.5
2025-11-01,Fort Bend County,828,367500.0,4295,5.2,78,-0.05454077695,-0.07897664071,198.1
2025-12-01,Fort Bend County,1014,385000.0,4036,4.0,83,0.01315789474,-0.04519774011,207.5
2026-01-01,Fort Bend County,675,375000.0,4115,6.1,84,0.005361930295,-0.1153342071,202.2
2026-02-01,Fort Bend County,808,375000.0,4224,5.2,82,0.02739726027,-0.0300120048,202.2
2026-03-01,Fort Bend County,993,377000.0,4287,4.3,72,-0.02077922078,0.01017293998,203.2
2026-04-01,Fort Bend County,1082,382995.0,4403,4.1,60,-0.01541170724,-0.04669603524,206.5
2026-05-01,Fort Bend County,1037,399872.0,4298,4.1,50,0.006406569912,-0.1650563607,215.6
2012-01-01,Galveston County,207,129750.0,2467,11.9,133,0.9961538462,40.4,100.0
2012-02-01,Galveston County,294,160000.0,2546,8.7,145,0.8233618234,72.5,123.3
2012-03-01,Galveston County,351,159900.0,2693,7.7,134,2.057361377,42.875,123.2
2012-04-01,Galveston County,368,162000.0,2777,7.5,110,0.1571428571,27.307692308,124.9
2012-05-01,Galveston County,468,174000.0,2766,5.9,112,0.907915657,65.857142857,134.1
2012-06-01,Galveston County,448,171600.0,2753,6.1,105,0.1413406762,73.666666667,132.3
2012-07-01,Galveston County,428,172000.0,2711,6.3,101,1.018803038,84.6,132.6
2012-08-01,Galveston County,450,154000.0,2594,5.8,109,0.03738632536,74.0,118.7
2012-09-01,Galveston County,338,170000.0,2526,7.5,111,0.3203934773,83.5,131.0
2012-10-01,Galveston County,379,165000.0,2465,6.5,106,0.5911435983,93.75,127.2
2012-11-01,Galveston County,341,167000.0,2389,7.0,126,0.2846153846,84.25,128.7
2012-12-01,Galveston County,320,165000.0,2210,6.9,124,0.7775479534,52.333333333,127.2
2013-01-01,Galveston County,260,142500.0,2300,8.8,125,0.09826589595,0.2560386473,109.8
2013-02-01,Galveston County,315,161700.0,2422,7.7,124,0.010625,0.07142857143,124.6
2013-03-01,Galveston County,399,170000.0,2539,6.4,116,0.0631644778,0.1367521368,131.0
2013-04-01,Galveston County,437,175200.0,2612,6.0,85,0.08148148148,0.1875,135.0
2013-05-01,Galveston County,541,173552.0,2668,4.9,85,-0.002574712644,0.155982906,133.8
2013-06-01,Galveston County,505,185450.0,2664,5.3,92,0.08071095571,0.1272321429,142.9
2013-07-01,Galveston County,575,181000.0,2600,4.5,82,0.0523255814,0.3434579439,139.5
2013-08-01,Galveston County,543,184250.0,2519,4.6,87,0.1964285714,0.2066666667,142.0
2013-09-01,Galveston County,424,179000.0,2475,5.8,105,0.05294117647,0.2544378698,138.0
2013-10-01,Galveston County,426,170950.0,2403,5.6,96,0.03606060606,0.1240105541,131.8
2013-11-01,Galveston County,332,171000.0,2321,7.0,101,0.02395209581,-0.02639296188,131.8
2013-12-01,Galveston County,398,174000.0,2106,5.3,108,0.05454545455,0.24375,134.1
2014-01-01,Galveston County,271,170000.0,2212,8.2,113,0.1929824561,0.04230769231,131.0
2014-02-01,Galveston County,372,177400.0,2313,6.2,109,0.09709338281,0.180952381,136.7
2014-03-01,Galveston County,432,183200.0,2412,5.6,94,0.07764705882,0.08270676692,141.2
2014-04-01,Galveston County,525,175000.0,2467,4.7,80,-0.001141552511,0.2013729977,134.9
2014-05-01,Galveston County,545,199000.0,2517,4.6,82,0.1466304047,0.007393715342,153.4
2014-06-01,Galveston County,595,189000.0,2487,4.2,71,0.01914262604,0.1782178218,145.7
2014-07-01,Galveston County,584,187400.0,2530,4.3,78,0.03535911602,0.01565217391,144.4
2014-08-01,Galveston County,594,197444.0,2422,4.1,84,0.07160922659,0.09392265193,152.2
2014-09-01,Galveston County,477,193000.0,2323,4.9,75,0.0782122905,0.125,148.7
2014-10-01,Galveston County,468,180000.0,2167,4.6,83,0.05293945598,0.0985915493,138.7
2014-11-01,Galveston County,399,189500.0,2056,5.2,94,0.1081871345,0.2018072289,146.1
2014-12-01,Galveston County,447,195950.0,1830,4.1,101,0.1261494253,0.1231155779,151.0
2015-01-01,Galveston County,293,181000.0,1958,6.7,85,0.06470588235,0.08118081181,139.5
2015-02-01,Galveston County,374,194951.0,2060,5.5,93,0.09893461105,0.005376344086,150.3
2015-03-01,Galveston County,461,192000.0,2141,4.6,65,0.0480349345,0.06712962963,148.0
2015-04-01,Galveston County,505,199900.0,2212,4.4,80,0.1422857143,-0.0380952381,154.1
2015-05-01,Galveston County,509,207500.0,2328,4.6,72,0.04271356784,-0.06605504587,159.9
2015-06-01,Galveston County,563,206000.0,2205,3.9,66,0.08994708995,-0.05378151261,158.8
2015-07-01,Galveston County,607,203500.0,1815,3.0,63,0.08591248666,0.03938356164,156.8
2015-08-01,Galveston County,530,200000.0,1886,3.6,38,0.01294544276,-0.1077441077,154.1
2015-09-01,Galveston County,513,205000.0,1798,3.5,40,0.0621761658,0.07547169811,158.0
2015-10-01,Galveston County,454,203040.0,1747,3.8,42,0.128,-0.02991452991,156.5
2015-11-01,Galveston County,338,190000.0,1646,4.9,44,0.002638522427,-0.1528822055,146.4
2015-12-01,Galveston County,443,195000.0,1524,3.4,47,-0.004848175555,-0.008948545861,150.3
2016-01-01,Galveston County,291,190000.0,1593,5.5,58,0.04972375691,-0.006825938567,146.4
2016-02-01,Galveston County,380,200045.0,1606,4.2,56,0.02612964283,0.01604278075,154.2
2016-03-01,Galveston County,529,205000.0,1700,3.2,42,0.06770833333,0.147505423,158.0
2016-04-01,Galveston County,511,215000.0,1737,3.4,32,0.07553776888,0.01188118812,165.7
2016-05-01,Galveston County,591,215000.0,1762,3.0,26,0.03614457831,0.1611001965,165.7
2016-06-01,Galveston County,611,219000.0,1862,3.0,34,0.06310679612,0.08525754885,168.8
2016-07-01,Galveston County,579,210745.5,1890,3.3,24,0.0356044226,-0.04612850082,162.4
2016-08-01,Galveston County,606,205000.0,1886,3.1,23,0.025,0.1433962264,158.0
2016-09-01,Galveston County,490,219500.0,1916,3.9,35,0.07073170732,-0.04483430799,169.2
2016-10-01,Galveston County,488,215950.0,1862,3.8,37,0.06358353034,0.07488986784,166.4
2016-11-01,Galveston County,417,216250.0,1783,4.3,41,0.1381578947,0.2337278107,166.7
2016-12-01,Galveston County,434,222000.0,1662,3.8,49,0.1384615385,-0.02031602709,171.1
2017-01-01,Galveston County,296,205000.0,1735,5.9,56,0.07894736842,0.01718213058,158.0
2017-02-01,Galveston County,383,219500.0,1774,4.6,52,0.09725311805,0.007894736842,169.2
2017-03-01,Galveston County,509,233000.0,1817,3.6,39,0.1365853659,-0.03780718336,179.6
2017-04-01,Galveston County,479,215250.0,1916,4.0,31,0.001162790698,-0.0626223092,165.9
2017-05-01,Galveston County,624,234728.0,1964,3.1,31,0.09175813953,0.05583756345,180.9
2017-06-01,Galveston County,657,229967.5,2065,3.1,34,0.05007990868,0.07528641571,177.2
2017-07-01,Galveston County,550,231309.5,2093,3.8,30,0.09757740972,-0.05008635579,178.3
2017-08-01,Galveston County,443,249500.0,2083,4.7,37,0.2170731707,-0.2689768977,192.3
2017-09-01,Galveston County,544,235000.0,1925,3.5,43,0.07061503417,0.1102040816,181.1
2017-10-01,Galveston County,443,229860.0,1832,4.1,48,0.06441305858,-0.09221311475,177.2
2017-11-01,Galveston County,466,219950.0,1716,3.7,57,0.01710982659,0.1175059952,169.5
2017-12-01,Galveston County,515,221477.0,1632,3.2,53,-0.002355855856,0.1866359447,170.7
2018-01-01,Galveston County,330,215000.0,1699,5.1,53,0.0487804878,0.1148648649,165.7
2018-02-01,Galveston County,422,226000.0,1682,4.0,58,0.02961275626,0.1018276762,174.2
2018-03-01,Galveston County,513,229450.0,1768,3.4,38,-0.0152360515,0.007858546169,176.8
2018-04-01,Galveston County,603,236022.0,1874,3.1,29,0.09650174216,0.2588726514,181.9
2018-05-01,Galveston County,661,225000.0,1936,2.9,29,-0.04144371357,0.05929487179,173.4
2018-06-01,Galveston County,689,239000.0,2088,3.0,25,0.03927728918,0.04870624049,184.2
2018-07-01,Galveston County,575,232250.0,2173,3.8,29,0.004065980861,0.04545454545,179.0
2018-08-01,Galveston County,632,230000.0,2174,3.4,34,-0.07815631263,0.4266365688,177.3
2018-09-01,Galveston County,524,220500.0,2116,4.0,31,-0.06170212766,-0.03676470588,169.9
2018-10-01,Galveston County,514,240000.0,2102,4.1,50,0.04411380841,0.1602708804,185.0
2018-11-01,Galveston County,444,234500.0,2032,4.6,50,0.06615139805,-0.04721030043,180.7
2018-12-01,Galveston County,448,219000.0,1904,4.3,54,-0.01118400556,-0.1300970874,168.8
2019-01-01,Galveston County,323,229950.0,1943,6.0,61,0.06953488372,-0.02121212121,177.2
2019-02-01,Galveston County,455,233500.0,1979,4.3,59,0.03318584071,0.07819905213,180.0
2019-03-01,Galveston County,546,250000.0,2058,3.8,50,0.08956199608,0.06432748538,192.7
2019-04-01,Galveston County,601,245000.0,2059,3.4,45,0.03803882689,-0.003316749585,188.8
2019-05-01,Galveston County,712,239250.0,2091,2.9,41,0.06333333333,0.07715582451,184.4
2019-06-01,Galveston County,664,245000.0,2109,3.2,38,0.02510460251,-0.03628447025,188.8
2019-07-01,Galveston County,633,263000.0,2149,3.4,34,0.1324004306,0.1008695652,202.7
2019-08-01,Galveston County,651,250500.0,2106,3.2,42,0.08913043478,0.03006329114,193.1
2019-09-01,Galveston County,533,245500.0,2032,3.8,44,0.1133786848,0.01717557252,189.2
2019-10-01,Galveston County,536,243000.0,1974,3.7,44,0.0125,0.04280155642,187.3
2019-11-01,Galveston County,473,257000.0,1893,4.0,48,0.09594882729,0.06531531532,198.1
2019-12-01,Galveston County,504,259500.0,1780,3.5,58,0.1849315068,0.125,200.0
2020-01-01,Galveston County,333,245250.0,1814,5.4,60,0.06653620352,0.03095975232,189.0
2020-02-01,Galveston County,436,249000.0,1889,4.3,67,0.06638115632,-0.04175824176,191.9
2020-03-01,Galveston County,503,260000.0,2018,4.0,43,0.04,-0.07875457875,200.4
2020-04-01,Galveston County,410,249000.0,1935,4.7,29,0.01632653061,-0.3178036606,191.9
2020-05-01,Galveston County,526,249000.0,1811,3.4,41,0.0407523511,-0.2612359551,191.9
2020-06-01,Galveston County,790,275000.0,1574,2.0,37,0.1224489796,0.1897590361,211.9
2020-07-01,Galveston County,834,285000.0,1472,1.8,40,0.08365019011,0.317535545,219.7
2020-08-01,Galveston County,678,270000.0,1405,2.1,30,0.07784431138,0.04147465438,208.1
2020-09-01,Galveston County,678,278000.0,1365,2.0,39,0.1323828921,0.2720450281,214.3
2020-10-01,Galveston County,640,283000.0,1385,2.2,30,0.1646090535,0.1940298507,218.1
2020-11-01,Galveston County,620,269000.0,1327,2.1,28,0.046692607,0.310782241,207.3
2020-12-01,Galveston County,694,272253.5,1232,1.8,25,0.04914643545,0.376984127,209.8
2021-01-01,Galveston County,437,269590.0,1177,2.7,26,0.09924566769,0.3123123123,207.8
2021-02-01,Galveston County,464,280500.0,1004,2.2,35,0.1265060241,0.06422018349,216.2
2021-03-01,Galveston County,721,280000.0,909,1.3,30,0.07692307692,0.4333996024,215.8
2021-04-01,Galveston County,690,280000.0,931,1.3,17,0.124497992,0.6829268293,215.8
2021-05-01,Galveston County,726,305000.0,1032,1.4,13,0.2248995984,0.3802281369,235.1
2021-06-01,Galveston County,803,315000.0,1195,1.5,12,0.1454545455,0.0164556962,242.8
2021-07-01,Galveston County,783,310000.0,1323,1.7,13,0.08771929825,-0.06115107914,238.9
2021-08-01,Galveston County,737,330000.0,1424,1.9,13,0.2222222222,0.08702064897,254.3
2021-09-01,Galveston County,645,315000.0,1438,2.2,17,0.1330935252,-0.04867256637,242.8
2021-10-01,Galveston County,595,315000.0,1369,2.3,23,0.1130742049,-0.0703125,242.8
2021-11-01,Galveston County,622,329876.0,1297,2.1,22,0.2263048327,0.003225806452,254.2
2021-12-01,Galveston County,690,315180.0,1111,1.6,25,0.1576710676,-0.005763688761,242.9
2022-01-01,Galveston County,483,312420.0,974,2.0,34,0.158870878,0.1052631579,240.8
2022-02-01,Galveston County,597,342529.0,933,1.6,24,0.2211372549,0.286637931,264.0
2022-03-01,Galveston County,735,345000.0,1000,1.4,14,0.2321428571,0.01941747573,265.9
2022-04-01,Galveston County,702,355000.0,1105,1.6,12,0.2678571429,0.01739130435,273.6
2022-05-01,Galveston County,738,370000.0,1202,1.6,11,0.2131147541,0.01652892562,285.2
2022-06-01,Galveston County,700,359950.0,1479,2.1,12,0.1426984127,-0.1282689913,277.4
2022-07-01,Galveston County,553,337190.0,1714,3.1,15,0.08770967742,-0.2937420179,259.9
2022-08-01,Galveston County,564,350000.0,1790,3.2,19,0.06060606061,-0.2347354138,269.7
2022-09-01,Galveston County,507,350000.0,1942,3.8,23,0.1111111111,-0.2139534884,269.7
2022-10-01,Galveston County,408,355000.0,1977,4.8,33,0.126984127,-0.3142857143,273.6
2022-11-01,Galveston County,414,340000.0,1969,4.8,42,0.03069032,-0.3344051447,262.0
2022-12-01,Galveston County,369,333401.5,1849,5.0,44,0.05781299575,-0.4652173913,257.0
2023-01-01,Galveston County,288,308000.0,1855,6.4,54,-0.01414762179,-0.4037267081,237.4
2023-02-01,Galveston County,349,339950.0,1865,5.3,66,-0.007529289491,-0.4154103853,262.0
2023-03-01,Galveston County,543,330000.0,1869,3.4,49,-0.04347826087,-0.2612244898,254.3
2023-04-01,Galveston County,498,344365.0,1944,3.9,43,-0.02995774648,-0.2905982906,265.4
2023-05-01,Galveston County,634,346450.0,2096,3.3,36,-0.06364864865,-0.1409214092,267.0
2023-06-01,Galveston County,629,329850.0,2195,3.5,31,-0.08362272538,-0.1014285714,254.2
2023-07-01,Galveston County,519,341000.0,2186,4.2,34,0.01129926748,-0.06148282098,262.8
2023-08-01,Galveston County,563,350000.0,2229,4.0,35,0.0,-0.001773049645,269.7
2023-09-01,Galveston County,503,340000.0,2279,4.5,42,-0.02857142857,-0.007889546351,262.0
2023-10-01,Galveston County,424,340822.5,2264,5.3,48,-0.03993661972,0.03921568627,262.7
2023-11-01,Galveston County,384,336250.0,2339,6.1,51,-0.01102941176,-0.07246376812,259.2
2023-12-01,Galveston County,358,335000.0,2216,6.2,64,0.004794519521,-0.0298102981,258.2
2024-01-01,Galveston County,322,320500.0,2178,6.8,60,0.04058441558,0.1180555556,247.0
2024-02-01,Galveston County,378,343080.0,2355,6.2,60,0.009207236358,0.08309455587,264.4
2024-03-01,Galveston County,495,347000.0,2542,5.1,54,0.05151515152,-0.08839779006,267.4
2024-04-01,Galveston County,519,338000.0,2736,5.3,41,-0.01848329534,0.0421686747,260.5
2024-05-01,Galveston County,598,345000.0,2990,5.0,41,-0.004185308125,-0.05678233438,265.9
2024-06-01,Galveston County,545,347990.0,3140,5.8,35,0.05499469456,-0.13354531,268.2
2024-07-01,Galveston County,501,349000.0,3092,6.2,45,0.02346041056,-0.03468208092,269.0
2024-08-01,Galveston County,446,339995.0,3129,7.0,47,-0.02858571429,-0.2078152753,262.0
2024-09-01,Galveston County,475,352000.0,3097,6.5,69,0.03529411765,-0.05566600398,271.3
2024-10-01,Galveston County,500,335000.0,3088,6.2,60,-0.01708367259,0.179245283,258.2
2024-11-01,Galveston County,428,340000.0,3102,7.2,64,0.01115241636,0.1145833333,262.0
2024-12-01,Galveston County,475,330990.0,2960,6.2,71,-0.01197014925,0.3268156425,255.1
2025-01-01,Galveston County,335,339000.0,3009,9.0,77,0.05772230889,0.04037267081,261.3
2025-02-01,Galveston County,422,330000.0,3147,7.5,77,-0.03812521861,0.1164021164,254.3
2025-03-01,Galveston County,467,340000.0,3316,7.1,76,-0.02017291066,-0.05656565657,262.0
2025-04-01,Galveston County,549,343280.0,3476,6.3,61,0.01562130178,0.05780346821,264.6
2025-05-01,Galveston County,556,345000.0,3553,6.4,55,0.0,-0.07023411371,265.9
2025-06-01,Galveston County,562,350000.0,3575,6.4,56,0.005776028047,0.03119266055,269.7
2025-07-01,Galveston County,556,363250.0,3512,6.3,64,0.04083094556,0.1097804391,280.0
2025-08-01,Galveston County,553,335900.0,3471,6.3,66,-0.01204429477,0.2399103139,258.9
2025-09-01,Galveston County,490,343616.0,3342,6.8,81,-0.02381818182,0.03157894737,264.8
2025-10-01,Galveston County,495,335000.0,3227,6.5,74,0.0,-0.01,258.2
2025-11-01,Galveston County,404,343370.0,2994,7.4,87,0.009911764706,-0.05607476636,264.6
2025-12-01,Galveston County,514,342300.0,2759,5.4,97,0.03417021662,0.08210526316,263.8
2026-01-01,Galveston County,325,319400.0,2688,8.3,89,-0.05781710914,-0.02985074627,246.2
2026-02-01,Galveston County,384,337900.0,2781,7.2,94,0.02393939394,-0.09004739336,260.4
2026-03-01,Galveston County,483,349990.0,2878,6.0,98,0.02938235294,0.03426124197,269.7
2026-04-01,Galveston County,519,358000.0,2908,5.6,69,0.04288044745,-0.05464480874,275.9
2026-05-01,Galveston County,513,355000.0,2869,5.6,50,0.02898550725,-0.0773381295,273.6
2012-01-01,Harris County,2105,125000.0,18495,8.8,117,0.01419878296,0.0503992016,100.0
2012-02-01,Harris County,2584,135000.0,19132,7.4,119,-0.00354295837,0.1530566711,108.0
2012-03-01,Harris County,3360,149473.0,19805,5.9,112,0.1072074074,0.06598984772,119.6
2012-04-01,Harris County,3528,146800.0,20528,5.8,97,0.08740740741,0.09293680297,117.4
2012-05-01,Harris County,4032,155000.0,20694,5.1,88,0.1071428571,0.2247873633,124.0
2012-06-01,Harris County,4202,154426.5,20587,4.9,87,0.06501034483,0.1184455683,123.5
2012-07-01,Harris County,4139,153100.0,20076,4.9,91,0.07438596491,0.246686747,122.5
2012-08-01,Harris County,4305,151000.0,18865,4.4,93,0.05578531899,0.1859504132,120.8
2012-09-01,Harris County,3346,149000.0,18062,5.4,93,0.06303285414,0.08460291734,119.2
2012-10-01,Harris County,3545,149900.0,17236,4.9,99,0.1103703704,0.294267981,119.9
2012-11-01,Harris County,3349,154250.0,16148,4.8,97,0.1341911765,0.2826503255,123.4
2012-12-01,Harris County,3463,157000.0,13176,3.8,102,0.08275862069,0.1316993464,125.6
2013-01-01,Harris County,2660,137945.0,12065,4.5,87,0.10356,0.2636579572,110.4
2013-02-01,Harris County,3014,150083.5,11550,3.8,71,0.1117296296,0.1664086687,120.1
2013-03-01,Harris County,3902,160000.0,11364,2.9,46,0.07042743506,0.1613095238,128.0
2013-04-01,Harris County,4340,169000.0,11214,2.6,32,0.151226158,0.2301587302,135.2
2013-05-01,Harris County,4880,169000.0,11289,2.3,29,0.09032258065,0.2103174603,135.2
2013-06-01,Harris County,4633,175000.0,11394,2.5,26,0.1332251913,0.1025702047,140.0
2013-07-01,Harris County,4984,170000.0,11699,2.3,25,0.110385369,0.2041555931,136.0
2013-08-01,Harris County,4802,170000.0,11625,2.4,26,0.1258278146,0.1154471545,136.0
2013-09-01,Harris County,4028,167950.0,11497,2.9,31,0.1271812081,0.2038254632,134.4
2013-10-01,Harris County,4005,162500.0,11186,2.8,35,0.08405603736,0.1297602257,130.0
2013-11-01,Harris County,3442,168997.5,10470,3.0,35,0.09560777958,0.02776948343,135.2
2013-12-01,Harris County,3930,175000.0,9586,2.4,37,0.1146496815,0.1348541727,140.0
2014-01-01,Harris County,2711,159750.0,9447,3.5,44,0.1580702454,0.01917293233,127.8
2014-02-01,Harris County,3215,169610.0,9291,2.9,40,0.130104242,0.06668878567,135.7
2014-03-01,Harris County,3932,177000.0,9097,2.3,28,0.10625,0.007688364941,141.6
2014-04-01,Harris County,4175,178200.0,9066,2.2,26,0.05443786982,-0.03801843318,142.6
2014-05-01,Harris County,4700,184300.0,9414,2.0,21,0.09053254438,-0.0368852459,147.4
2014-06-01,Harris County,4857,190000.0,9935,2.0,19,0.08571428571,0.04834880207,152.0
2014-07-01,Harris County,4942,187600.0,10914,2.2,18,0.1035294118,-0.008426966292,150.1
2014-08-01,Harris County,4727,184000.0,11042,2.3,20,0.08235294118,-0.01561849229,147.2
2014-09-01,Harris County,4198,179000.0,10677,2.5,25,0.06579339089,0.04220456802,143.2
2014-10-01,Harris County,4387,179900.0,10437,2.4,29,0.1070769231,0.09538077403,143.9
2014-11-01,Harris County,3390,180000.0,10047,3.0,31,0.06510451338,-0.01510749564,144.0
2014-12-01,Harris County,4279,190000.0,9403,2.2,32,0.08571428571,0.08880407125,152.0
2015-01-01,Harris County,2619,172000.0,10191,3.9,35,0.07668231612,-0.03393581704,137.6
2015-02-01,Harris County,2937,180000.0,10417,3.5,29,0.06125818053,-0.08646967341,144.0
2015-03-01,Harris County,3928,190000.0,10575,2.7,25,0.07344632768,-0.001017293998,152.0
2015-04-01,Harris County,4175,189495.0,11070,2.7,23,0.06338383838,0.0,151.6
2015-05-01,Harris County,4304,201085.5,11597,2.7,21,0.09107704829,-0.08425531915,160.9
2015-06-01,Harris County,4944,200000.0,12060,2.4,20,0.05263157895,0.01791229154,160.0
2015-07-01,Harris County,5101,200000.0,13149,2.6,21,0.06609808102,0.03217320923,160.0
2015-08-01,Harris County,4622,195250.0,13324,2.9,25,0.06114130435,-0.02221281997,156.2
2015-09-01,Harris County,4292,190000.0,13502,3.1,27,0.06145251397,0.02239161505,152.0
2015-10-01,Harris County,3790,185000.0,13443,3.5,34,0.02834908282,-0.1360838842,148.0
2015-11-01,Harris County,3018,185000.0,12982,4.3,35,0.02777777778,-0.1097345133,148.0
2015-12-01,Harris County,4044,195000.0,12034,3.0,41,0.02631578947,-0.05491937369,156.0
2016-01-01,Harris County,2686,183700.0,12530,4.7,46,0.06802325581,0.02558228331,147.0
2016-02-01,Harris County,3076,187750.0,13131,4.3,47,0.04305555556,0.04732720463,150.2
2016-03-01,Harris County,4008,195000.0,13665,3.4,33,0.02631578947,0.02036659878,156.0
2016-04-01,Harris County,4110,199900.0,13827,3.4,29,0.0549091005,-0.01556886228,159.9
2016-05-01,Harris County,4635,205999.0,14152,3.1,29,0.02443487969,0.07690520446,164.8
2016-06-01,Harris County,4936,213000.0,14676,3.0,29,0.065,-0.001618122977,170.4
2016-07-01,Harris County,4558,213000.0,14896,3.3,29,0.065,-0.1064497157,170.4
2016-08-01,Harris County,4997,208000.0,14724,2.9,30,0.06530089629,0.08113370835,166.4
2016-09-01,Harris County,4212,202000.0,14742,3.5,33,0.06315789474,-0.01863932898,161.6
2016-10-01,Harris County,3793,200000.0,14354,3.8,40,0.08108108108,0.0007915567282,160.0
2016-11-01,Harris County,3691,206000.0,13676,3.7,42,0.1135135135,0.2229953612,164.8
2016-12-01,Harris County,4291,210000.0,12591,2.9,48,0.07692307692,0.06107814045,168.0
2017-01-01,Harris County,2682,189999.5,12695,4.7,49,0.03429232444,-0.001489203276,152.0
2017-02-01,Harris County,3233,203800.0,13091,4.0,53,0.08548601864,0.05104031209,163.0
2017-03-01,Harris County,4519,209215.0,14078,3.1,37,0.0728974359,0.12749501,167.4
2017-04-01,Harris County,4225,210000.0,14815,3.5,32,0.05052526263,0.02798053528,168.0
2017-05-01,Harris County,5046,215000.0,15712,3.1,27,0.04369438687,0.08867313916,172.0
2017-06-01,Harris County,5141,220000.0,16499,3.2,28,0.03286384977,0.04153160454,176.0
2017-07-01,Harris County,4594,212000.0,17229,3.8,29,-0.004694835681,0.007898200965,169.6
2017-08-01,Harris County,3745,210000.0,16747,4.5,33,0.009615384615,-0.2505503302,168.0
2017-09-01,Harris County,4256,214400.0,15069,3.5,40,0.06138613861,0.01044634378,171.5
2017-10-01,Harris County,4033,210000.0,14563,3.6,52,0.05,0.06327445294,168.0
2017-11-01,Harris County,3928,210000.0,13954,3.6,51,0.01941747573,0.06421024113,168.0
2017-12-01,Harris County,4303,215450.0,12534,2.9,45,0.02595238095,0.002796550921,172.4
2018-01-01,Harris County,2801,200500.0,12329,4.4,47,0.05526593491,0.04436987323,160.4
2018-02-01,Harris County,3377,213000.0,12346,3.7,50,0.04514229637,0.0445406743,170.4
2018-03-01,Harris County,4267,218800.0,13186,3.1,36,0.04581411467,-0.05576454968,175.0
2018-04-01,Harris County,4341,220000.0,14067,3.2,27,0.04761904762,0.0274556213,176.0
2018-05-01,Harris County,5000,225000.0,14838,3.0,26,0.04651162791,-0.009116131589,180.0
2018-06-01,Harris County,5368,226000.0,15461,2.9,25,0.02727272727,0.04415483369,180.8
